تاریخ و زمان,نوع سنسور,مقدار,واحد
2026-03-05 22:18:15,تابش خورشیدی,0,W/m2
2026-03-05 22:18:15,رطوبت,84.2,%
2026-03-05 22:18:15,فشار هوا,92.2,kPa
2026-03-05 22:18:15,دما,4.1,°C
2026-03-05 22:18:15,سرعت باد,3.1,km/h
2026-03-05 22:18:15,باران,282.6,mm
2026-03-05 22:08:14,جهت باد,243.6,degree
2026-03-05 22:08:14,فشار هوا,92.2,kPa
2026-03-05 22:08:14,دما,4.3,°C
2026-03-05 22:08:14,باران,282.6,mm
2026-03-05 22:08:14,تابش خورشیدی,0,W/m2
2026-03-05 22:08:14,رطوبت,84.1,%
2026-03-05 22:08:14,سرعت باد,5.7,km/h
2026-03-05 21:58:13,دما,4.3,°C
2026-03-05 21:58:13,فشار هوا,92.2,kPa
2026-03-05 21:58:13,تابش خورشیدی,0,W/m2
2026-03-05 21:58:13,رطوبت,83.4,%
2026-03-05 21:58:13,سرعت باد,4.8,km/h
2026-03-05 21:58:13,جهت باد,229.8,degree
2026-03-05 21:58:13,باران,282.6,mm
2026-03-05 21:48:12,باران,282.6,mm
2026-03-05 21:48:12,جهت باد,226.9,degree
2026-03-05 21:48:12,تابش خورشیدی,0,W/m2
2026-03-05 21:48:12,دما,4.4,°C
2026-03-05 21:48:12,رطوبت,82.9,%
2026-03-05 21:48:12,سرعت باد,5.3,km/h
2026-03-05 21:48:12,فشار هوا,92.2,kPa
2026-03-05 21:38:11,تابش خورشیدی,0,W/m2
2026-03-05 21:38:11,باران,282.6,mm
2026-03-05 21:38:11,فشار هوا,92.2,kPa
2026-03-05 21:38:11,رطوبت,82.4,%
2026-03-05 21:38:11,سرعت باد,6.7,km/h
2026-03-05 21:38:11,جهت باد,219.3,degree
2026-03-05 21:38:11,دما,4.6,°C
2026-03-05 21:28:10,فشار هوا,92.2,kPa
2026-03-05 21:28:10,تابش خورشیدی,0,W/m2
2026-03-05 21:28:10,جهت باد,218.4,degree
2026-03-05 21:28:10,رطوبت,82.4,%
2026-03-05 21:28:10,سرعت باد,8.6,km/h
2026-03-05 21:28:10,باران,282.6,mm
2026-03-05 21:28:10,دما,4.9,°C
2026-03-05 21:18:09,رطوبت,82,%
2026-03-05 21:18:09,دما,4.8,°C
2026-03-05 21:18:09,سرعت باد,6.8,km/h
2026-03-05 21:18:09,تابش خورشیدی,0,W/m2
2026-03-05 21:18:09,فشار هوا,92.2,kPa
2026-03-05 21:18:09,باران,282.6,mm
2026-03-05 21:18:09,جهت باد,223.7,degree
2026-03-05 21:08:08,جهت باد,204.1,degree
2026-03-05 21:08:08,تابش خورشیدی,0,W/m2
2026-03-05 21:08:08,دما,5,°C
2026-03-05 21:08:08,فشار هوا,92.2,kPa
2026-03-05 21:08:08,باران,282.6,mm
2026-03-05 21:08:08,رطوبت,80.7,%
2026-03-05 21:08:08,سرعت باد,6.4,km/h
2026-03-05 20:58:07,رطوبت,79.9,%
2026-03-05 20:58:07,باران,282.6,mm
2026-03-05 20:58:07,فشار هوا,92.2,kPa
2026-03-05 20:58:07,دما,5.3,°C
2026-03-05 20:58:07,تابش خورشیدی,0,W/m2
2026-03-05 20:58:07,سرعت باد,5.2,km/h
2026-03-05 20:58:07,جهت باد,142.9,degree
2026-03-05 20:48:06,تابش خورشیدی,0,W/m2
2026-03-05 20:48:06,دما,5.5,°C
2026-03-05 20:48:06,جهت باد,114.4,degree
2026-03-05 20:48:06,فشار هوا,92.2,kPa
2026-03-05 20:48:06,رطوبت,79.5,%
2026-03-05 20:48:06,باران,282.6,mm
2026-03-05 20:48:06,سرعت باد,5.5,km/h
2026-03-05 20:38:05,رطوبت,78.9,%
2026-03-05 20:38:05,سرعت باد,9,km/h
2026-03-05 20:38:05,باران,282.6,mm
2026-03-05 20:38:05,تابش خورشیدی,0,W/m2
2026-03-05 20:38:05,دما,5.6,°C
2026-03-05 20:38:05,فشار هوا,92.2,kPa
2026-03-05 20:38:05,جهت باد,100.8,degree
2026-03-05 20:28:04,فشار هوا,92.2,kPa
2026-03-05 20:28:04,جهت باد,136.4,degree
2026-03-05 20:28:04,باران,282.6,mm
2026-03-05 20:28:04,دما,5.7,°C
2026-03-05 20:28:04,رطوبت,78.3,%
2026-03-05 20:28:04,سرعت باد,11.2,km/h
2026-03-05 20:28:04,تابش خورشیدی,0,W/m2
2026-03-05 20:18:03,فشار هوا,92.2,kPa
2026-03-05 20:18:03,سرعت باد,8,km/h
2026-03-05 20:18:03,رطوبت,77.2,%
2026-03-05 20:18:03,تابش خورشیدی,0,W/m2
2026-03-05 20:18:03,باران,282.6,mm
2026-03-05 20:18:03,جهت باد,110.1,degree
2026-03-05 20:18:03,دما,5.7,°C
2026-03-05 20:08:02,دما,5.7,°C
2026-03-05 20:08:02,باران,282.6,mm
2026-03-05 20:08:02,رطوبت,76.7,%
2026-03-05 20:08:02,فشار هوا,92.1,kPa
2026-03-05 20:08:02,تابش خورشیدی,0,W/m2
2026-03-05 20:08:02,جهت باد,127.8,degree
2026-03-05 20:08:02,سرعت باد,13.2,km/h
2026-03-05 19:58:01,فشار هوا,92.1,kPa
2026-03-05 19:58:01,جهت باد,115.1,degree
2026-03-05 19:58:01,دما,5.9,°C
2026-03-05 19:58:01,تابش خورشیدی,0,W/m2
2026-03-05 19:58:01,باران,282.6,mm
2026-03-05 19:58:01,رطوبت,75.2,%
2026-03-05 19:58:01,سرعت باد,7.3,km/h
2026-03-05 19:48:00,جهت باد,112,degree
2026-03-05 19:48:00,رطوبت,73.3,%
2026-03-05 19:48:00,تابش خورشیدی,0,W/m2
2026-03-05 19:48:00,باران,282.6,mm
2026-03-05 19:48:00,فشار هوا,92.1,kPa
2026-03-05 19:48:00,دما,6,°C
2026-03-05 19:48:00,سرعت باد,14.6,km/h
2026-03-05 19:37:59,باران,282.6,mm
2026-03-05 19:37:59,دما,6.2,°C
2026-03-05 19:37:59,رطوبت,73.2,%
2026-03-05 19:37:59,تابش خورشیدی,0,W/m2
2026-03-05 19:37:59,سرعت باد,11.6,km/h
2026-03-05 19:37:59,جهت باد,110.2,degree
2026-03-05 19:37:59,فشار هوا,92.1,kPa
2026-03-05 19:27:58,دما,6.3,°C
2026-03-05 19:27:58,باران,282.6,mm
2026-03-05 19:27:58,تابش خورشیدی,0,W/m2
2026-03-05 19:27:58,فشار هوا,92.1,kPa
2026-03-05 19:27:58,رطوبت,72.3,%
2026-03-05 19:27:58,سرعت باد,7.6,km/h
2026-03-05 19:27:58,جهت باد,110.6,degree
2026-03-05 19:17:57,رطوبت,71.2,%
2026-03-05 19:17:57,فشار هوا,92.1,kPa
2026-03-05 19:17:57,تابش خورشیدی,0,W/m2
2026-03-05 19:17:57,دما,6.5,°C
2026-03-05 19:17:57,جهت باد,100.2,degree
2026-03-05 19:17:57,سرعت باد,11.4,km/h
2026-03-05 19:17:57,باران,282.6,mm
2026-03-05 19:07:56,تابش خورشیدی,0,W/m2
2026-03-05 19:07:56,جهت باد,97.8,degree
2026-03-05 19:07:56,فشار هوا,92.2,kPa
2026-03-05 19:07:56,باران,282.6,mm
2026-03-05 19:07:56,رطوبت,69.9,%
2026-03-05 19:07:56,دما,6.7,°C
2026-03-05 19:07:56,سرعت باد,11.1,km/h
2026-03-05 18:57:55,فشار هوا,92.2,kPa
2026-03-05 18:57:55,جهت باد,116.4,degree
2026-03-05 18:57:55,رطوبت,69.8,%
2026-03-05 18:57:55,دما,6.7,°C
2026-03-05 18:57:55,تابش خورشیدی,0,W/m2
2026-03-05 18:57:55,باران,282.6,mm
2026-03-05 18:57:55,سرعت باد,10.3,km/h
2026-03-05 18:47:54,باران,282.6,mm
2026-03-05 18:47:54,رطوبت,69.3,%
2026-03-05 18:47:54,جهت باد,133.8,degree
2026-03-05 18:47:54,تابش خورشیدی,0,W/m2
2026-03-05 18:47:54,فشار هوا,92.2,kPa
2026-03-05 18:47:54,دما,6.8,°C
2026-03-05 18:47:54,سرعت باد,10.9,km/h
2026-03-05 18:37:53,دما,7,°C
2026-03-05 18:37:53,جهت باد,112.2,degree
2026-03-05 18:37:53,سرعت باد,14.7,km/h
2026-03-05 18:37:53,رطوبت,69.1,%
2026-03-05 18:37:53,فشار هوا,92.2,kPa
2026-03-05 18:37:53,تابش خورشیدی,0,W/m2
2026-03-05 18:37:53,باران,282.6,mm
2026-03-05 18:27:52,جهت باد,107.7,degree
2026-03-05 18:27:52,تابش خورشیدی,0,W/m2
2026-03-05 18:27:52,دما,7.2,°C
2026-03-05 18:27:52,سرعت باد,13.4,km/h
2026-03-05 18:27:52,فشار هوا,92.2,kPa
2026-03-05 18:27:52,رطوبت,67.3,%
2026-03-05 18:27:52,باران,282.6,mm
2026-03-05 18:17:51,دما,7.5,°C
2026-03-05 18:17:51,باران,282.6,mm
2026-03-05 18:17:51,جهت باد,96.4,degree
2026-03-05 18:17:51,سرعت باد,14,km/h
2026-03-05 18:17:51,تابش خورشیدی,0,W/m2
2026-03-05 18:17:51,رطوبت,66.3,%
2026-03-05 18:17:51,فشار هوا,92.2,kPa
2026-03-05 18:07:50,فشار هوا,92.2,kPa
2026-03-05 18:07:50,دما,7.7,°C
2026-03-05 18:07:50,تابش خورشیدی,0,W/m2
2026-03-05 18:07:50,باران,282.6,mm
2026-03-05 18:07:50,جهت باد,106,degree
2026-03-05 18:07:50,سرعت باد,13.8,km/h
2026-03-05 18:07:50,رطوبت,64.8,%
2026-03-05 17:57:50,سرعت باد,11.3,km/h
2026-03-05 17:57:50,رطوبت,63.7,%
2026-03-05 17:57:50,تابش خورشیدی,0,W/m2
2026-03-05 17:57:50,جهت باد,93.4,degree
2026-03-05 17:57:50,باران,282.6,mm
2026-03-05 17:57:50,فشار هوا,92.3,kPa
2026-03-05 17:57:50,دما,8,°C
2026-03-05 17:47:48,رطوبت,64.1,%
2026-03-05 17:47:48,باران,282.6,mm
2026-03-05 17:47:48,دما,8.1,°C
2026-03-05 17:47:48,فشار هوا,92.3,kPa
2026-03-05 17:47:48,سرعت باد,10.5,km/h
2026-03-05 17:47:48,جهت باد,94,degree
2026-03-05 17:47:48,تابش خورشیدی,0,W/m2
2026-03-05 17:37:47,رطوبت,64.3,%
2026-03-05 17:37:47,جهت باد,85.9,degree
2026-03-05 17:37:47,دما,8.2,°C
2026-03-05 17:37:47,سرعت باد,9.1,km/h
2026-03-05 17:37:47,فشار هوا,92.3,kPa
2026-03-05 17:37:47,باران,282.6,mm
2026-03-05 17:37:47,تابش خورشیدی,0,W/m2
2026-03-05 17:27:46,فشار هوا,92.3,kPa
2026-03-05 17:27:46,سرعت باد,8.2,km/h
2026-03-05 17:27:46,رطوبت,64.5,%
2026-03-05 17:27:46,دما,8.4,°C
2026-03-05 17:27:46,تابش خورشیدی,2,W/m2
2026-03-05 17:27:46,باران,282.6,mm
2026-03-05 17:27:46,جهت باد,97,degree
2026-03-05 17:17:45,باران,282.6,mm
2026-03-05 17:17:45,جهت باد,109.6,degree
2026-03-05 17:17:45,رطوبت,64.8,%
2026-03-05 17:17:45,تابش خورشیدی,5,W/m2
2026-03-05 17:17:45,فشار هوا,92.3,kPa
2026-03-05 17:17:45,دما,8.5,°C
2026-03-05 17:17:45,سرعت باد,15.3,km/h
2026-03-05 17:07:44,جهت باد,85.6,degree
2026-03-05 17:07:44,فشار هوا,92.3,kPa
2026-03-05 17:07:44,سرعت باد,13.2,km/h
2026-03-05 17:07:44,تابش خورشیدی,13,W/m2
2026-03-05 17:07:44,رطوبت,64.5,%
2026-03-05 17:07:44,باران,282.6,mm
2026-03-05 17:07:44,دما,8.7,°C
2026-03-05 16:57:43,تابش خورشیدی,24,W/m2
2026-03-05 16:57:43,باران,282.6,mm
2026-03-05 16:57:43,فشار هوا,92.3,kPa
2026-03-05 16:57:43,جهت باد,88,degree
2026-03-05 16:57:43,رطوبت,64.2,%
2026-03-05 16:57:43,سرعت باد,11.6,km/h
2026-03-05 16:57:43,دما,8.9,°C
2026-03-05 16:47:42,دما,9.2,°C
2026-03-05 16:47:42,سرعت باد,16.3,km/h
2026-03-05 16:47:42,باران,282.6,mm
2026-03-05 16:47:42,تابش خورشیدی,44,W/m2
2026-03-05 16:47:42,جهت باد,83.2,degree
2026-03-05 16:47:42,رطوبت,63.8,%
2026-03-05 16:47:42,فشار هوا,92.3,kPa
2026-03-05 16:37:41,رطوبت,65.2,%
2026-03-05 16:37:41,فشار هوا,92.3,kPa
2026-03-05 16:37:41,تابش خورشیدی,47,W/m2
2026-03-05 16:37:41,جهت باد,87.1,degree
2026-03-05 16:37:41,سرعت باد,14,km/h
2026-03-05 16:37:41,دما,9.2,°C
2026-03-05 16:37:41,باران,282.6,mm
2026-03-05 16:27:40,باران,282.6,mm
2026-03-05 16:27:40,رطوبت,66,%
2026-03-05 16:27:40,دما,9.2,°C
2026-03-05 16:27:40,تابش خورشیدی,41,W/m2
2026-03-05 16:27:40,جهت باد,95.3,degree
2026-03-05 16:27:40,فشار هوا,92.3,kPa
2026-03-05 16:27:40,سرعت باد,14.8,km/h
2026-03-05 16:17:40,تابش خورشیدی,52,W/m2
2026-03-05 16:17:40,سرعت باد,17.2,km/h
2026-03-05 16:17:40,فشار هوا,92.3,kPa
2026-03-05 16:17:40,دما,9.4,°C
2026-03-05 16:17:40,باران,282.6,mm
2026-03-05 16:17:40,رطوبت,65,%
2026-03-05 16:17:40,جهت باد,91,degree
2026-03-05 16:07:39,تابش خورشیدی,84,W/m2
2026-03-05 16:07:39,دما,9.4,°C
2026-03-05 16:07:39,فشار هوا,92.3,kPa
2026-03-05 16:07:39,سرعت باد,16.3,km/h
2026-03-05 16:07:39,رطوبت,65.6,%
2026-03-05 16:07:39,باران,282.6,mm
2026-03-05 16:07:39,جهت باد,93,degree
2026-03-05 15:57:38,جهت باد,96.9,degree
2026-03-05 15:57:38,رطوبت,64.8,%
2026-03-05 15:57:38,تابش خورشیدی,72,W/m2
2026-03-05 15:57:38,دما,9.5,°C
2026-03-05 15:57:38,سرعت باد,18.6,km/h
2026-03-05 15:57:38,باران,282.6,mm
2026-03-05 15:57:38,فشار هوا,92.3,kPa
2026-03-05 15:47:37,فشار هوا,92.3,kPa
2026-03-05 15:47:37,سرعت باد,19.8,km/h
2026-03-05 15:47:37,رطوبت,64.6,%
2026-03-05 15:47:37,تابش خورشیدی,80,W/m2
2026-03-05 15:47:37,دما,9.7,°C
2026-03-05 15:47:37,باران,282.6,mm
2026-03-05 15:47:37,جهت باد,103,degree
2026-03-05 15:37:36,باران,282.6,mm
2026-03-05 15:37:36,تابش خورشیدی,126,W/m2
2026-03-05 15:37:36,سرعت باد,16.5,km/h
2026-03-05 15:37:36,دما,9.7,°C
2026-03-05 15:37:36,جهت باد,109.8,degree
2026-03-05 15:37:36,رطوبت,66.6,%
2026-03-05 15:37:36,فشار هوا,92.3,kPa
2026-03-05 15:27:34,تابش خورشیدی,125,W/m2
2026-03-05 15:27:34,رطوبت,66,%
2026-03-05 15:27:34,فشار هوا,92.3,kPa
2026-03-05 15:27:34,باران,282.6,mm
2026-03-05 15:27:34,سرعت باد,14.5,km/h
2026-03-05 15:27:34,جهت باد,104.1,degree
2026-03-05 15:27:34,دما,9.9,°C
2026-03-05 15:17:33,سرعت باد,15.2,km/h
2026-03-05 15:17:33,باران,282.6,mm
2026-03-05 15:17:33,دما,10.5,°C
2026-03-05 15:17:33,جهت باد,104.3,degree
2026-03-05 15:17:33,فشار هوا,92.4,kPa
2026-03-05 15:17:33,رطوبت,63.5,%
2026-03-05 15:17:33,تابش خورشیدی,117,W/m2
2026-03-05 15:07:32,جهت باد,102.4,degree
2026-03-05 15:07:32,سرعت باد,10.6,km/h
2026-03-05 15:07:32,دما,10.7,°C
2026-03-05 15:07:32,فشار هوا,92.4,kPa
2026-03-05 15:07:32,باران,282.6,mm
2026-03-05 15:07:32,رطوبت,64.2,%
2026-03-05 15:07:32,تابش خورشیدی,201,W/m2
2026-03-05 14:57:32,دما,11,°C
2026-03-05 14:57:32,رطوبت,64.2,%
2026-03-05 14:57:32,سرعت باد,19.8,km/h
2026-03-05 14:57:32,جهت باد,93.7,degree
2026-03-05 14:57:32,فشار هوا,92.4,kPa
2026-03-05 14:57:32,باران,282.6,mm
2026-03-05 14:57:32,تابش خورشیدی,153,W/m2
2026-03-05 14:47:30,فشار هوا,92.4,kPa
2026-03-05 14:47:30,رطوبت,63.2,%
2026-03-05 14:47:30,سرعت باد,12.8,km/h
2026-03-05 14:47:30,تابش خورشیدی,164,W/m2
2026-03-05 14:47:30,باران,282.6,mm
2026-03-05 14:47:30,دما,11,°C
2026-03-05 14:47:30,جهت باد,91.9,degree
2026-03-05 14:37:29,دما,10.8,°C
2026-03-05 14:37:29,سرعت باد,13.3,km/h
2026-03-05 14:37:29,باران,282.6,mm
2026-03-05 14:37:29,فشار هوا,92.4,kPa
2026-03-05 14:37:29,تابش خورشیدی,146,W/m2
2026-03-05 14:37:29,جهت باد,99.5,degree
2026-03-05 14:37:29,رطوبت,64.4,%
2026-03-05 14:27:28,تابش خورشیدی,170,W/m2
2026-03-05 14:27:28,جهت باد,89.7,degree
2026-03-05 14:27:28,دما,10.9,°C
2026-03-05 14:27:28,رطوبت,64.7,%
2026-03-05 14:27:28,سرعت باد,22.5,km/h
2026-03-05 14:27:28,باران,282.6,mm
2026-03-05 14:27:28,فشار هوا,92.4,kPa
2026-03-05 14:17:27,تابش خورشیدی,189,W/m2
2026-03-05 14:17:27,باران,282.6,mm
2026-03-05 14:17:27,فشار هوا,92.4,kPa
2026-03-05 14:17:27,رطوبت,66.5,%
2026-03-05 14:17:27,سرعت باد,19.7,km/h
2026-03-05 14:17:27,جهت باد,93.8,degree
2026-03-05 14:17:27,دما,11,°C
2026-03-05 14:07:27,رطوبت,65.5,%
2026-03-05 14:07:27,سرعت باد,15.7,km/h
2026-03-05 14:07:27,جهت باد,95.2,degree
2026-03-05 14:07:27,دما,11,°C
2026-03-05 14:07:27,فشار هوا,92.4,kPa
2026-03-05 14:07:27,تابش خورشیدی,155,W/m2
2026-03-05 14:07:27,باران,282.6,mm
2026-03-05 13:57:26,باران,282.6,mm
2026-03-05 13:57:26,سرعت باد,19,km/h
2026-03-05 13:57:26,جهت باد,69.2,degree
2026-03-05 13:57:26,دما,10.8,°C
2026-03-05 13:57:26,رطوبت,66.6,%
2026-03-05 13:57:26,فشار هوا,92.4,kPa
2026-03-05 13:57:26,تابش خورشیدی,138,W/m2
2026-03-05 13:47:25,باران,282.6,mm
2026-03-05 13:47:25,جهت باد,80.8,degree
2026-03-05 13:47:25,رطوبت,68.1,%
2026-03-05 13:47:25,سرعت باد,13.2,km/h
2026-03-05 13:47:25,فشار هوا,92.4,kPa
2026-03-05 13:47:25,دما,10.7,°C
2026-03-05 13:47:25,تابش خورشیدی,178,W/m2
2026-03-05 13:37:23,رطوبت,68.9,%
2026-03-05 13:37:23,تابش خورشیدی,140,W/m2
2026-03-05 13:37:23,جهت باد,104.5,degree
2026-03-05 13:37:23,سرعت باد,19.4,km/h
2026-03-05 13:37:23,فشار هوا,92.4,kPa
2026-03-05 13:37:23,دما,10.7,°C
2026-03-05 13:37:23,باران,282.6,mm
2026-03-05 13:27:23,دما,10.6,°C
2026-03-05 13:27:23,جهت باد,102.8,degree
2026-03-05 13:27:23,فشار هوا,92.4,kPa
2026-03-05 13:27:23,سرعت باد,17,km/h
2026-03-05 13:27:23,رطوبت,69.4,%
2026-03-05 13:27:23,تابش خورشیدی,189,W/m2
2026-03-05 13:27:23,باران,282.6,mm
2026-03-05 13:17:21,تابش خورشیدی,235,W/m2
2026-03-05 13:17:21,سرعت باد,17.9,km/h
2026-03-05 13:17:21,رطوبت,69.9,%
2026-03-05 13:17:21,جهت باد,88.8,degree
2026-03-05 13:17:21,دما,10.8,°C
2026-03-05 13:17:21,باران,282.6,mm
2026-03-05 13:17:21,فشار هوا,92.4,kPa
2026-03-05 13:07:20,رطوبت,70.4,%
2026-03-05 13:07:20,باران,282.6,mm
2026-03-05 13:07:20,دما,10.8,°C
2026-03-05 13:07:20,فشار هوا,92.4,kPa
2026-03-05 13:07:20,تابش خورشیدی,259,W/m2
2026-03-05 13:07:20,جهت باد,93.9,degree
2026-03-05 13:07:20,سرعت باد,14.4,km/h
2026-03-05 12:57:19,رطوبت,71.1,%
2026-03-05 12:57:19,باران,282.6,mm
2026-03-05 12:57:19,جهت باد,86.5,degree
2026-03-05 12:57:19,سرعت باد,14.3,km/h
2026-03-05 12:57:19,تابش خورشیدی,220,W/m2
2026-03-05 12:57:19,فشار هوا,92.5,kPa
2026-03-05 12:57:19,دما,10.9,°C
2026-03-05 12:47:18,باران,282.6,mm
2026-03-05 12:47:18,فشار هوا,92.5,kPa
2026-03-05 12:47:18,سرعت باد,15,km/h
2026-03-05 12:47:18,تابش خورشیدی,177,W/m2
2026-03-05 12:47:18,دما,10.7,°C
2026-03-05 12:47:18,رطوبت,72,%
2026-03-05 12:47:18,جهت باد,101,degree
2026-03-05 12:37:17,جهت باد,95,degree
2026-03-05 12:37:17,رطوبت,71.8,%
2026-03-05 12:37:17,فشار هوا,92.5,kPa
2026-03-05 12:37:17,باران,282.6,mm
2026-03-05 12:37:17,دما,10.7,°C
2026-03-05 12:37:17,سرعت باد,12.4,km/h
2026-03-05 12:37:17,تابش خورشیدی,137,W/m2
2026-03-05 12:27:16,سرعت باد,17.7,km/h
2026-03-05 12:27:16,تابش خورشیدی,208,W/m2
2026-03-05 12:27:16,جهت باد,94.4,degree
2026-03-05 12:27:16,باران,282.4,mm
2026-03-05 12:27:16,فشار هوا,92.5,kPa
2026-03-05 12:27:16,رطوبت,72.7,%
2026-03-05 12:27:16,دما,10.9,°C
2026-03-05 12:17:16,دما,11,°C
2026-03-05 12:17:16,فشار هوا,92.6,kPa
2026-03-05 12:17:16,سرعت باد,17.2,km/h
2026-03-05 12:17:16,رطوبت,72,%
2026-03-05 12:17:16,جهت باد,99.8,degree
2026-03-05 12:17:16,باران,282.4,mm
2026-03-05 12:17:16,تابش خورشیدی,174,W/m2
2026-03-05 12:07:14,باران,282.4,mm
2026-03-05 12:07:14,دما,10.4,°C
2026-03-05 12:07:14,رطوبت,73.1,%
2026-03-05 12:07:14,جهت باد,100.2,degree
2026-03-05 12:07:14,تابش خورشیدی,210,W/m2
2026-03-05 12:07:14,سرعت باد,11.9,km/h
2026-03-05 12:07:14,فشار هوا,92.7,kPa
2026-03-05 11:57:13,جهت باد,97.1,degree
2026-03-05 11:57:13,فشار هوا,92.3,kPa
2026-03-05 11:57:13,باران,282.4,mm
2026-03-05 11:57:13,رطوبت,73.5,%
2026-03-05 11:57:13,تابش خورشیدی,195,W/m2
2026-03-05 11:57:13,سرعت باد,10.3,km/h
2026-03-05 11:57:13,دما,10.4,°C
2026-03-05 11:47:12,سرعت باد,8.5,km/h
2026-03-05 11:47:12,دما,10.1,°C
2026-03-05 11:47:12,جهت باد,128.5,degree
2026-03-05 11:47:12,فشار هوا,92.2,kPa
2026-03-05 11:47:12,رطوبت,74.7,%
2026-03-05 11:47:12,باران,282.4,mm
2026-03-05 11:47:12,تابش خورشیدی,157,W/m2
2026-03-05 11:37:11,باران,282.4,mm
2026-03-05 11:37:11,سرعت باد,10.4,km/h
2026-03-05 11:37:11,تابش خورشیدی,132,W/m2
2026-03-05 11:37:11,جهت باد,116.1,degree
2026-03-05 11:37:11,رطوبت,73.3,%
2026-03-05 11:37:11,دما,10.4,°C
2026-03-05 11:37:11,فشار هوا,92.2,kPa
2026-03-05 11:27:10,رطوبت,73.8,%
2026-03-05 11:27:10,جهت باد,115.7,degree
2026-03-05 11:27:10,باران,282.4,mm
2026-03-05 11:27:10,دما,10.8,°C
2026-03-05 11:27:10,فشار هوا,92.2,kPa
2026-03-05 11:27:10,سرعت باد,10.6,km/h
2026-03-05 11:27:10,تابش خورشیدی,446,W/m2
2026-03-05 11:17:09,فشار هوا,92.2,kPa
2026-03-05 11:17:09,رطوبت,74.3,%
2026-03-05 11:17:09,جهت باد,95.2,degree
2026-03-05 11:17:09,باران,282.4,mm
2026-03-05 11:17:09,سرعت باد,15.2,km/h
2026-03-05 11:17:09,دما,10.8,°C
2026-03-05 11:17:09,تابش خورشیدی,280,W/m2
2026-03-05 11:07:09,تابش خورشیدی,269,W/m2
2026-03-05 11:07:09,رطوبت,76.5,%
2026-03-05 11:07:09,فشار هوا,92.2,kPa
2026-03-05 11:07:09,باران,282.4,mm
2026-03-05 11:07:09,جهت باد,125.5,degree
2026-03-05 11:07:09,دما,10.5,°C
2026-03-05 11:07:09,سرعت باد,10.6,km/h
2026-03-05 10:57:07,سرعت باد,14.3,km/h
2026-03-05 10:57:07,تابش خورشیدی,176,W/m2
2026-03-05 10:57:07,جهت باد,113.2,degree
2026-03-05 10:57:07,فشار هوا,92.2,kPa
2026-03-05 10:57:07,رطوبت,75,%
2026-03-05 10:57:07,دما,10.9,°C
2026-03-05 10:57:07,باران,282.4,mm
2026-03-05 10:47:06,رطوبت,77,%
2026-03-05 10:47:06,جهت باد,118.6,degree
2026-03-05 10:47:06,دما,10.9,°C
2026-03-05 10:47:06,تابش خورشیدی,191,W/m2
2026-03-05 10:47:06,فشار هوا,92.2,kPa
2026-03-05 10:47:06,سرعت باد,10.1,km/h
2026-03-05 10:47:06,باران,282.4,mm
2026-03-05 10:37:05,رطوبت,76.2,%
2026-03-05 10:37:05,فشار هوا,92.2,kPa
2026-03-05 10:37:05,تابش خورشیدی,130,W/m2
2026-03-05 10:37:05,سرعت باد,8.8,km/h
2026-03-05 10:37:05,باران,282.4,mm
2026-03-05 10:37:05,دما,11.1,°C
2026-03-05 10:37:05,جهت باد,107.3,degree
2026-03-05 10:27:04,جهت باد,129.4,degree
2026-03-05 10:27:04,سرعت باد,2.4,km/h
2026-03-05 10:27:04,باران,282.4,mm
2026-03-05 10:27:04,رطوبت,75.2,%
2026-03-05 10:27:04,تابش خورشیدی,199,W/m2
2026-03-05 10:27:04,فشار هوا,92.2,kPa
2026-03-05 10:27:04,دما,11.7,°C
2026-03-05 10:17:03,فشار هوا,92.2,kPa
2026-03-05 10:17:03,باران,282.4,mm
2026-03-05 10:17:03,رطوبت,77.4,%
2026-03-05 10:17:03,سرعت باد,8.5,km/h
2026-03-05 10:17:03,دما,11.4,°C
2026-03-05 10:17:03,تابش خورشیدی,292,W/m2
