تاریخ و زمان,نوع سنسور,مقدار,واحد
2026-01-24 15:56:06,فشار هوا,92.5,kPa
2026-01-24 15:56:06,سرعت باد,23.2,km/h
2026-01-24 15:46:01,تابش خورشیدی,46,W/m2
2026-01-24 15:46:01,رطوبت,36.8,%
2026-01-24 15:46:01,جهت باد,206,degree
2026-01-24 15:46:01,سرعت باد,22.2,km/h
2026-01-24 15:46:01,دما,8.3,°C
2026-01-24 15:46:01,فشار هوا,92.5,kPa
2026-01-24 15:46:01,باران,171,mm
2026-01-24 15:36:01,جهت باد,205.6,degree
2026-01-24 15:36:01,دما,8.8,°C
2026-01-24 15:36:01,فشار هوا,92.5,kPa
2026-01-24 15:36:01,رطوبت,36.2,%
2026-01-24 15:36:01,باران,171,mm
2026-01-24 15:36:01,سرعت باد,27.1,km/h
2026-01-24 15:36:01,تابش خورشیدی,64,W/m2
2026-01-24 15:26:26,دما,9.2,°C
2026-01-24 15:26:26,باران,171,mm
2026-01-24 15:26:26,جهت باد,204.5,degree
2026-01-24 15:26:26,تابش خورشیدی,135,W/m2
2026-01-24 15:26:26,فشار هوا,92.6,kPa
2026-01-24 15:26:26,سرعت باد,22,km/h
2026-01-24 15:26:26,رطوبت,35.7,%
2026-01-24 15:26:23,سرعت باد,22,km/h
2026-01-24 15:26:23,فشار هوا,92.6,kPa
2026-01-24 15:26:23,تابش خورشیدی,135,W/m2
2026-01-24 15:26:23,باران,171,mm
2026-01-24 15:26:23,رطوبت,35.7,%
2026-01-24 15:26:23,دما,9.2,°C
2026-01-24 15:26:23,جهت باد,204.5,degree
2026-01-24 15:16:30,رطوبت,34.7,%
2026-01-24 15:16:30,جهت باد,202.7,degree
2026-01-24 15:16:30,باران,171,mm
2026-01-24 15:16:30,فشار هوا,92.6,kPa
2026-01-24 15:16:30,دما,9.6,°C
2026-01-24 15:16:30,تابش خورشیدی,166,W/m2
2026-01-24 15:16:30,سرعت باد,20.8,km/h
2026-01-24 15:16:25,سرعت باد,20.8,km/h
2026-01-24 15:16:25,تابش خورشیدی,166,W/m2
2026-01-24 15:16:25,رطوبت,34.7,%
2026-01-24 15:16:25,دما,9.6,°C
2026-01-24 15:16:25,جهت باد,202.7,degree
2026-01-24 15:16:25,باران,171,mm
2026-01-24 15:16:25,فشار هوا,92.6,kPa
2026-01-24 15:06:01,جهت باد,197.4,degree
2026-01-24 15:06:01,دما,9.5,°C
2026-01-24 15:06:01,باران,171,mm
2026-01-24 15:06:01,سرعت باد,18.8,km/h
2026-01-24 15:06:01,رطوبت,36,%
2026-01-24 15:06:01,تابش خورشیدی,184,W/m2
2026-01-24 15:06:01,فشار هوا,92.6,kPa
2026-01-24 14:45:59,سرعت باد,25.4,km/h
2026-01-24 14:45:59,رطوبت,34.1,%
2026-01-24 14:45:59,دما,9.6,°C
2026-01-24 14:45:59,فشار هوا,92.5,kPa
2026-01-24 14:45:59,جهت باد,202.1,degree
2026-01-24 14:45:59,باران,171,mm
2026-01-24 14:45:59,تابش خورشیدی,240,W/m2
2026-01-24 14:36:27,رطوبت,34.7,%
2026-01-24 14:36:27,جهت باد,209.8,degree
2026-01-24 14:36:27,تابش خورشیدی,258,W/m2
2026-01-24 14:36:27,سرعت باد,34.8,km/h
2026-01-24 14:36:27,باران,171,mm
2026-01-24 14:36:27,فشار هوا,92.5,kPa
2026-01-24 14:36:27,دما,9.6,°C
2026-01-24 14:36:25,فشار هوا,92.5,kPa
2026-01-24 14:36:25,رطوبت,34.7,%
2026-01-24 14:36:25,تابش خورشیدی,258,W/m2
2026-01-24 14:36:25,باران,171,mm
2026-01-24 14:36:25,جهت باد,209.8,degree
2026-01-24 14:36:25,دما,9.6,°C
2026-01-24 14:36:25,سرعت باد,34.8,km/h
2026-01-24 14:25:58,سرعت باد,31.8,km/h
2026-01-24 14:25:58,باران,171,mm
2026-01-24 14:25:58,تابش خورشیدی,309,W/m2
2026-01-24 14:25:58,فشار هوا,92.5,kPa
2026-01-24 14:25:58,دما,9.7,°C
2026-01-24 14:25:58,جهت باد,198.2,degree
2026-01-24 14:25:58,رطوبت,35.1,%
2026-01-24 14:15:57,جهت باد,203.1,degree
2026-01-24 14:15:57,رطوبت,35.3,%
2026-01-24 14:15:57,فشار هوا,92.6,kPa
2026-01-24 14:15:57,تابش خورشیدی,206,W/m2
2026-01-24 14:15:57,باران,171,mm
2026-01-24 14:15:57,دما,9.6,°C
2026-01-24 14:15:57,سرعت باد,28.9,km/h
2026-01-24 14:06:47,رطوبت,35.3,%
2026-01-24 14:06:47,تابش خورشیدی,357,W/m2
2026-01-24 14:06:47,فشار هوا,92.6,kPa
2026-01-24 14:06:47,سرعت باد,25.3,km/h
2026-01-24 14:06:47,باران,171,mm
2026-01-24 14:06:47,جهت باد,205.3,degree
2026-01-24 14:06:47,دما,10,°C
2026-01-24 14:06:44,سرعت باد,25.3,km/h
2026-01-24 14:06:44,دما,10,°C
2026-01-24 14:06:44,جهت باد,205.3,degree
2026-01-24 14:06:44,فشار هوا,92.6,kPa
2026-01-24 14:06:44,رطوبت,35.3,%
2026-01-24 14:06:44,تابش خورشیدی,357,W/m2
2026-01-24 14:06:44,باران,171,mm
2026-01-24 14:06:19,سرعت باد,25.3,km/h
2026-01-24 14:06:19,باران,171,mm
2026-01-24 14:06:19,فشار هوا,92.6,kPa
2026-01-24 14:06:19,تابش خورشیدی,357,W/m2
2026-01-24 14:06:19,جهت باد,205.3,degree
2026-01-24 14:06:19,دما,10,°C
2026-01-24 14:06:19,رطوبت,35.3,%
2026-01-24 13:55:54,باران,171,mm
2026-01-24 13:55:54,رطوبت,34.2,%
2026-01-24 13:55:54,جهت باد,188.4,degree
2026-01-24 13:55:54,دما,10,°C
2026-01-24 13:55:54,فشار هوا,92.6,kPa
2026-01-24 13:55:54,تابش خورشیدی,343,W/m2
2026-01-24 13:55:54,سرعت باد,26.3,km/h
2026-01-24 13:45:53,فشار هوا,92.6,kPa
2026-01-24 13:45:53,دما,10,°C
2026-01-24 13:45:53,جهت باد,202.3,degree
2026-01-24 13:45:53,رطوبت,34.1,%
2026-01-24 13:45:53,باران,171,mm
2026-01-24 13:45:53,تابش خورشیدی,420,W/m2
2026-01-24 13:45:53,سرعت باد,34.2,km/h
2026-01-24 13:35:59,تابش خورشیدی,284,W/m2
2026-01-24 13:35:59,سرعت باد,27.5,km/h
2026-01-24 13:35:59,جهت باد,200.2,degree
2026-01-24 13:35:59,باران,171,mm
2026-01-24 13:35:59,رطوبت,39,%
2026-01-24 13:35:59,فشار هوا,92.6,kPa
2026-01-24 13:35:59,دما,9.2,°C
2026-01-24 13:25:49,دما,8.7,°C
2026-01-24 13:25:49,جهت باد,195.2,degree
2026-01-24 13:25:49,تابش خورشیدی,200,W/m2
2026-01-24 13:25:49,فشار هوا,92.6,kPa
2026-01-24 13:25:49,سرعت باد,31,km/h
2026-01-24 13:25:49,رطوبت,37.7,%
2026-01-24 13:25:49,باران,171,mm
2026-01-24 13:15:47,دما,8.7,°C
2026-01-24 13:15:47,جهت باد,212.4,degree
2026-01-24 13:15:47,رطوبت,38.3,%
2026-01-24 13:15:47,فشار هوا,92.6,kPa
2026-01-24 13:15:47,تابش خورشیدی,159,W/m2
2026-01-24 13:15:47,سرعت باد,28.9,km/h
2026-01-24 13:15:47,باران,171,mm
2026-01-24 13:05:45,باران,171,mm
2026-01-24 13:05:45,فشار هوا,92.6,kPa
2026-01-24 13:05:45,رطوبت,37.9,%
2026-01-24 13:05:45,تابش خورشیدی,132,W/m2
2026-01-24 13:05:45,جهت باد,210.8,degree
2026-01-24 13:05:45,سرعت باد,23.4,km/h
2026-01-24 13:05:45,دما,9,°C
2026-01-24 12:55:48,فشار هوا,92.6,kPa
2026-01-24 12:55:48,دما,9.7,°C
2026-01-24 12:55:48,رطوبت,35.5,%
2026-01-24 12:55:48,جهت باد,214.9,degree
2026-01-24 12:55:48,باران,171,mm
2026-01-24 12:55:48,تابش خورشیدی,408,W/m2
2026-01-24 12:55:48,سرعت باد,28.2,km/h
2026-01-24 12:46:16,باران,171,mm
2026-01-24 12:46:16,فشار هوا,92.6,kPa
2026-01-24 12:46:16,جهت باد,221.4,degree
2026-01-24 12:46:16,دما,9.7,°C
2026-01-24 12:46:16,سرعت باد,28.8,km/h
2026-01-24 12:46:16,رطوبت,36.8,%
2026-01-24 12:46:16,تابش خورشیدی,418,W/m2
2026-01-24 12:46:11,سرعت باد,28.8,km/h
2026-01-24 12:46:11,جهت باد,221.4,degree
2026-01-24 12:46:11,دما,9.7,°C
2026-01-24 12:46:11,رطوبت,36.8,%
2026-01-24 12:46:11,فشار هوا,92.6,kPa
2026-01-24 12:46:11,باران,171,mm
2026-01-24 12:46:11,تابش خورشیدی,418,W/m2
2026-01-24 12:35:44,جهت باد,218.3,degree
2026-01-24 12:35:44,رطوبت,39.9,%
2026-01-24 12:35:44,دما,9.4,°C
2026-01-24 12:35:44,فشار هوا,92.6,kPa
2026-01-24 12:35:44,باران,171,mm
2026-01-24 12:35:44,سرعت باد,21.7,km/h
2026-01-24 12:35:44,تابش خورشیدی,424,W/m2
2026-01-24 12:25:42,رطوبت,38,%
2026-01-24 12:25:42,سرعت باد,25.4,km/h
2026-01-24 12:25:42,فشار هوا,92.6,kPa
2026-01-24 12:25:42,دما,9.5,°C
2026-01-24 12:25:42,تابش خورشیدی,429,W/m2
2026-01-24 12:25:42,باران,171,mm
2026-01-24 12:25:42,جهت باد,213.9,degree
2026-01-24 12:15:41,سرعت باد,28.5,km/h
2026-01-24 12:15:41,فشار هوا,92.7,kPa
2026-01-24 12:15:41,تابش خورشیدی,437,W/m2
2026-01-24 12:15:41,دما,9.3,°C
2026-01-24 12:15:41,رطوبت,38.7,%
2026-01-24 12:15:41,جهت باد,213.8,degree
2026-01-24 12:15:41,باران,171,mm
2026-01-24 12:05:40,جهت باد,221.1,degree
2026-01-24 12:05:40,سرعت باد,30.6,km/h
2026-01-24 12:05:40,رطوبت,37,%
2026-01-24 12:05:40,باران,171,mm
2026-01-24 12:05:40,فشار هوا,92.6,kPa
2026-01-24 12:05:40,دما,9.3,°C
2026-01-24 12:05:40,تابش خورشیدی,437,W/m2
2026-01-24 11:56:17,باران,171,mm
2026-01-24 11:56:17,فشار هوا,92.6,kPa
2026-01-24 11:56:17,سرعت باد,28,km/h
2026-01-24 11:56:17,دما,9.2,°C
2026-01-24 11:56:17,جهت باد,209.3,degree
2026-01-24 11:56:17,رطوبت,36,%
2026-01-24 11:56:17,تابش خورشیدی,436,W/m2
2026-01-24 11:56:02,سرعت باد,28,km/h
2026-01-24 11:56:02,فشار هوا,92.6,kPa
2026-01-24 11:56:02,تابش خورشیدی,436,W/m2
2026-01-24 11:56:02,جهت باد,209.3,degree
2026-01-24 11:56:02,دما,9.2,°C
2026-01-24 11:56:02,باران,171,mm
2026-01-24 11:56:02,رطوبت,36,%
2026-01-24 11:45:37,باران,171,mm
2026-01-24 11:45:37,جهت باد,214.7,degree
2026-01-24 11:45:37,فشار هوا,92.7,kPa
2026-01-24 11:45:37,رطوبت,39.3,%
2026-01-24 11:45:37,تابش خورشیدی,440,W/m2
2026-01-24 11:45:37,دما,8.8,°C
2026-01-24 11:45:37,سرعت باد,21.6,km/h
2026-01-24 11:35:47,باران,171,mm
2026-01-24 11:35:47,دما,8.2,°C
2026-01-24 11:35:47,فشار هوا,92.6,kPa
2026-01-24 11:35:47,سرعت باد,34.4,km/h
2026-01-24 11:35:47,جهت باد,215,degree
2026-01-24 11:35:47,تابش خورشیدی,345,W/m2
2026-01-24 11:35:47,رطوبت,37.6,%
2026-01-24 11:25:46,جهت باد,218.2,degree
2026-01-24 11:25:46,باران,171,mm
2026-01-24 11:25:46,سرعت باد,27.5,km/h
2026-01-24 11:25:46,فشار هوا,92.7,kPa
2026-01-24 11:25:46,دما,8.9,°C
2026-01-24 11:25:46,رطوبت,42.6,%
2026-01-24 11:25:46,تابش خورشیدی,478,W/m2
2026-01-24 11:06:01,فشار هوا,92.6,kPa
2026-01-24 11:06:01,باران,171,mm
2026-01-24 11:06:01,جهت باد,207.4,degree
2026-01-24 11:06:01,رطوبت,37.5,%
2026-01-24 11:06:01,تابش خورشیدی,453,W/m2
2026-01-24 11:06:01,دما,8.2,°C
2026-01-24 11:06:01,سرعت باد,37.4,km/h
2026-01-24 10:55:26,رطوبت,36.6,%
2026-01-24 10:55:26,باران,171,mm
2026-01-24 10:55:26,سرعت باد,32.9,km/h
2026-01-24 10:55:26,دما,8,°C
2026-01-24 10:55:26,تابش خورشیدی,441,W/m2
2026-01-24 10:55:26,جهت باد,213,degree
2026-01-24 10:55:26,فشار هوا,92.6,kPa
2026-01-24 10:45:22,فشار هوا,92.6,kPa
2026-01-24 10:45:22,سرعت باد,34.6,km/h
2026-01-24 10:45:22,باران,171,mm
2026-01-24 10:45:22,تابش خورشیدی,431,W/m2
2026-01-24 10:45:22,دما,8,°C
2026-01-24 10:45:22,جهت باد,212.3,degree
2026-01-24 10:45:22,رطوبت,39,%
2026-01-24 10:35:20,سرعت باد,31.4,km/h
2026-01-24 10:35:20,رطوبت,37.6,%
2026-01-24 10:35:20,باران,171,mm
2026-01-24 10:35:20,تابش خورشیدی,423,W/m2
2026-01-24 10:35:20,فشار هوا,92.6,kPa
2026-01-24 10:35:20,جهت باد,212.2,degree
2026-01-24 10:35:20,دما,7.8,°C
2026-01-24 10:25:23,باران,171,mm
2026-01-24 10:25:23,تابش خورشیدی,434,W/m2
2026-01-24 10:25:23,دما,7.7,°C
2026-01-24 10:25:23,فشار هوا,92.7,kPa
2026-01-24 10:25:23,جهت باد,215.7,degree
2026-01-24 10:25:23,سرعت باد,23.9,km/h
2026-01-24 10:25:23,رطوبت,44,%
2026-01-24 10:15:22,رطوبت,47.7,%
2026-01-24 10:15:22,دما,6.6,°C
2026-01-24 10:15:22,سرعت باد,21.2,km/h
2026-01-24 10:15:22,باران,171,mm
2026-01-24 10:15:22,تابش خورشیدی,297,W/m2
2026-01-24 10:15:22,فشار هوا,92.6,kPa
2026-01-24 10:15:22,جهت باد,216.2,degree
2026-01-24 10:05:18,فشار هوا,92.7,kPa
2026-01-24 10:05:18,تابش خورشیدی,206,W/m2
2026-01-24 10:05:18,باران,171,mm
2026-01-24 10:05:18,جهت باد,215.9,degree
2026-01-24 10:05:18,رطوبت,51,%
2026-01-24 10:05:18,سرعت باد,15.3,km/h
2026-01-24 10:05:18,دما,6.2,°C
2026-01-24 09:55:17,باران,171,mm
2026-01-24 09:55:17,رطوبت,51.2,%
2026-01-24 09:55:17,سرعت باد,25.4,km/h
2026-01-24 09:55:17,دما,5.9,°C
2026-01-24 09:55:17,فشار هوا,92.6,kPa
2026-01-24 09:55:17,جهت باد,223.6,degree
2026-01-24 09:55:17,تابش خورشیدی,248,W/m2
2026-01-24 09:45:26,جهت باد,205.8,degree
2026-01-24 09:45:26,فشار هوا,92.6,kPa
2026-01-24 09:45:26,تابش خورشیدی,208,W/m2
2026-01-24 09:45:26,باران,171,mm
2026-01-24 09:45:26,سرعت باد,27.2,km/h
2026-01-24 09:45:26,رطوبت,52.9,%
2026-01-24 09:45:26,دما,5.6,°C
2026-01-24 09:35:17,سرعت باد,24.3,km/h
2026-01-24 09:35:17,جهت باد,212.9,degree
2026-01-24 09:35:17,رطوبت,52,%
2026-01-24 09:35:17,تابش خورشیدی,358,W/m2
2026-01-24 09:35:17,باران,171,mm
2026-01-24 09:35:17,دما,5.6,°C
2026-01-24 09:35:17,فشار هوا,92.6,kPa
2026-01-24 09:25:25,باران,171,mm
2026-01-24 09:25:25,تابش خورشیدی,275,W/m2
2026-01-24 09:25:25,دما,4.6,°C
2026-01-24 09:25:25,سرعت باد,20.9,km/h
2026-01-24 09:25:25,جهت باد,210.7,degree
2026-01-24 09:25:25,رطوبت,55.5,%
2026-01-24 09:25:25,فشار هوا,92.6,kPa
2026-01-24 09:05:22,فشار هوا,92.5,kPa
2026-01-24 09:05:22,سرعت باد,25.5,km/h
2026-01-24 09:05:22,جهت باد,205.7,degree
2026-01-24 09:05:22,تابش خورشیدی,173,W/m2
2026-01-24 09:05:22,باران,171,mm
2026-01-24 09:05:22,دما,3.8,°C
2026-01-24 09:05:22,رطوبت,53.7,%
2026-01-24 08:55:14,جهت باد,213.1,degree
2026-01-24 08:55:14,فشار هوا,92.5,kPa
2026-01-24 08:55:14,باران,171,mm
2026-01-24 08:55:14,دما,3.7,°C
2026-01-24 08:55:14,سرعت باد,23.7,km/h
2026-01-24 08:55:14,تابش خورشیدی,132,W/m2
2026-01-24 08:55:14,رطوبت,52.4,%
2026-01-24 08:45:13,رطوبت,52.9,%
2026-01-24 08:45:13,باران,171,mm
2026-01-24 08:45:13,دما,3.4,°C
2026-01-24 08:45:13,جهت باد,222.7,degree
2026-01-24 08:45:13,فشار هوا,92.5,kPa
2026-01-24 08:45:13,سرعت باد,26.1,km/h
2026-01-24 08:45:13,تابش خورشیدی,109,W/m2
2026-01-24 08:35:12,دما,3.3,°C
2026-01-24 08:35:12,باران,171,mm
2026-01-24 08:35:12,رطوبت,53.2,%
2026-01-24 08:35:12,جهت باد,222.5,degree
2026-01-24 08:35:12,تابش خورشیدی,94,W/m2
2026-01-24 08:35:12,سرعت باد,30.5,km/h
2026-01-24 08:35:12,فشار هوا,92.4,kPa
2026-01-24 08:25:07,تابش خورشیدی,71,W/m2
2026-01-24 08:25:07,رطوبت,55.2,%
2026-01-24 08:25:07,سرعت باد,21.5,km/h
2026-01-24 08:25:07,دما,3.1,°C
2026-01-24 08:25:07,باران,171,mm
2026-01-24 08:25:07,جهت باد,216.5,degree
2026-01-24 08:25:07,فشار هوا,92.4,kPa
2026-01-24 08:15:06,فشار هوا,92.5,kPa
2026-01-24 08:15:06,سرعت باد,11.4,km/h
2026-01-24 08:15:06,تابش خورشیدی,61,W/m2
2026-01-24 08:15:06,دما,3,°C
2026-01-24 08:15:06,جهت باد,216,degree
2026-01-24 08:15:06,باران,171,mm
2026-01-24 08:15:06,رطوبت,55.4,%
2026-01-24 08:05:08,باران,171,mm
2026-01-24 08:05:08,تابش خورشیدی,61,W/m2
2026-01-24 08:05:08,جهت باد,215.8,degree
2026-01-24 08:05:08,دما,2.9,°C
2026-01-24 08:05:08,فشار هوا,92.4,kPa
2026-01-24 08:05:08,سرعت باد,16.4,km/h
2026-01-24 08:05:08,رطوبت,56.2,%
2026-01-24 07:55:04,تابش خورشیدی,57,W/m2
2026-01-24 07:55:04,فشار هوا,92.4,kPa
2026-01-24 07:55:04,سرعت باد,24.3,km/h
2026-01-24 07:55:04,رطوبت,57.3,%
2026-01-24 07:55:04,دما,2.7,°C
2026-01-24 07:55:04,باران,171,mm
2026-01-24 07:55:04,جهت باد,222.7,degree
2026-01-24 07:45:06,سرعت باد,23.9,km/h
2026-01-24 07:45:06,تابش خورشیدی,36,W/m2
2026-01-24 07:45:06,دما,2.7,°C
2026-01-24 07:45:06,باران,171,mm
2026-01-24 07:45:06,رطوبت,58,%
2026-01-24 07:45:06,جهت باد,220.2,degree
2026-01-24 07:45:06,فشار هوا,92.4,kPa
2026-01-24 07:35:02,فشار هوا,92.4,kPa
2026-01-24 07:35:02,جهت باد,210.9,degree
2026-01-24 07:35:02,باران,171,mm
2026-01-24 07:35:02,سرعت باد,20.1,km/h
2026-01-24 07:35:02,تابش خورشیدی,18,W/m2
2026-01-24 07:35:02,دما,2.5,°C
2026-01-24 07:35:02,رطوبت,57.6,%
2026-01-24 07:25:00,باران,171,mm
2026-01-24 07:25:00,سرعت باد,26.9,km/h
2026-01-24 07:25:00,جهت باد,220.1,degree
2026-01-24 07:25:00,فشار هوا,92.4,kPa
2026-01-24 07:25:00,تابش خورشیدی,11,W/m2
2026-01-24 07:25:00,رطوبت,59,%
2026-01-24 07:25:00,دما,2.5,°C
2026-01-24 07:15:11,فشار هوا,92.3,kPa
2026-01-24 07:15:11,سرعت باد,24.6,km/h
2026-01-24 07:15:11,رطوبت,59,%
2026-01-24 07:15:11,باران,171,mm
2026-01-24 07:15:11,تابش خورشیدی,8,W/m2
2026-01-24 07:15:11,جهت باد,222.1,degree
2026-01-24 07:15:11,دما,2.3,°C
2026-01-24 07:05:02,سرعت باد,16.5,km/h
2026-01-24 07:05:02,باران,171,mm
2026-01-24 07:05:02,تابش خورشیدی,4,W/m2
2026-01-24 07:05:02,فشار هوا,92.3,kPa
2026-01-24 07:05:02,جهت باد,223.2,degree
2026-01-24 07:05:02,دما,2.3,°C
2026-01-24 07:05:02,رطوبت,59.3,%
2026-01-24 06:54:58,جهت باد,227,degree
2026-01-24 06:54:58,فشار هوا,92.3,kPa
2026-01-24 06:54:58,سرعت باد,17.9,km/h
2026-01-24 06:54:58,رطوبت,61.3,%
2026-01-24 06:54:58,دما,2.1,°C
2026-01-24 06:54:58,تابش خورشیدی,3,W/m2
2026-01-24 06:54:58,باران,171,mm
2026-01-24 06:45:01,باران,171,mm
2026-01-24 06:45:01,رطوبت,59.5,%
2026-01-24 06:45:01,جهت باد,220.6,degree
2026-01-24 06:45:01,فشار هوا,92.3,kPa
2026-01-24 06:45:01,دما,2.3,°C
2026-01-24 06:45:01,سرعت باد,19.5,km/h
2026-01-24 06:45:01,تابش خورشیدی,3,W/m2
2026-01-24 06:34:57,باران,171,mm
2026-01-24 06:34:57,جهت باد,222.4,degree
2026-01-24 06:34:57,فشار هوا,92.4,kPa
2026-01-24 06:34:57,رطوبت,60,%
2026-01-24 06:34:57,سرعت باد,13.7,km/h
2026-01-24 06:34:57,دما,2.2,°C
2026-01-24 06:34:57,تابش خورشیدی,1,W/m2
2026-01-24 06:24:55,تابش خورشیدی,0,W/m2
2026-01-24 06:24:55,جهت باد,226.6,degree
2026-01-24 06:24:55,باران,171,mm
2026-01-24 06:24:55,فشار هوا,92.4,kPa
2026-01-24 06:24:55,دما,2.3,°C
2026-01-24 06:24:55,رطوبت,59.7,%
2026-01-24 06:24:55,سرعت باد,11.3,km/h
2026-01-24 06:14:53,فشار هوا,92.3,kPa
2026-01-24 06:14:53,سرعت باد,21.3,km/h
2026-01-24 06:14:53,تابش خورشیدی,0,W/m2
2026-01-24 06:14:53,رطوبت,57,%
2026-01-24 06:14:53,جهت باد,223,degree
2026-01-24 06:14:53,دما,2.7,°C
2026-01-24 06:14:53,باران,171,mm
2026-01-24 06:04:52,دما,2.9,°C
2026-01-24 06:04:52,فشار هوا,92.3,kPa
2026-01-24 06:04:52,جهت باد,219.2,degree
2026-01-24 06:04:52,سرعت باد,28.1,km/h
2026-01-24 06:04:52,تابش خورشیدی,0,W/m2
2026-01-24 06:04:52,رطوبت,55,%
2026-01-24 06:04:52,باران,171,mm
2026-01-24 05:54:52,رطوبت,53.8,%
2026-01-24 05:54:52,تابش خورشیدی,0,W/m2
2026-01-24 05:54:52,جهت باد,215.1,degree
2026-01-24 05:54:52,سرعت باد,19.4,km/h
2026-01-24 05:54:52,فشار هوا,92.3,kPa
2026-01-24 05:54:52,دما,3,°C
2026-01-24 05:54:52,باران,171,mm
2026-01-24 05:44:51,فشار هوا,92.3,kPa
2026-01-24 05:44:51,باران,171,mm
2026-01-24 05:44:51,دما,2.6,°C
2026-01-24 05:44:51,سرعت باد,20,km/h
2026-01-24 05:44:51,تابش خورشیدی,0,W/m2
2026-01-24 05:44:51,رطوبت,58.8,%
2026-01-24 05:44:51,جهت باد,214.7,degree
2026-01-24 05:34:49,جهت باد,201.6,degree
2026-01-24 05:34:49,فشار هوا,92.3,kPa
2026-01-24 05:34:49,سرعت باد,15.2,km/h
2026-01-24 05:34:49,باران,171,mm
2026-01-24 05:34:49,تابش خورشیدی,0,W/m2
2026-01-24 05:34:49,دما,2.6,°C
2026-01-24 05:34:49,رطوبت,60.2,%
2026-01-24 05:24:49,تابش خورشیدی,0,W/m2
2026-01-24 05:24:49,فشار هوا,92.3,kPa
2026-01-24 05:24:49,سرعت باد,13.8,km/h
2026-01-24 05:24:49,دما,2.2,°C
2026-01-24 05:24:49,جهت باد,197.2,degree
2026-01-24 05:24:49,باران,171,mm
2026-01-24 05:24:49,رطوبت,63.5,%
2026-01-24 05:14:48,دما,2.2,°C
2026-01-24 05:14:48,تابش خورشیدی,0,W/m2
2026-01-24 05:14:48,فشار هوا,92.3,kPa
2026-01-24 05:14:48,سرعت باد,11.3,km/h
2026-01-24 05:14:48,باران,171,mm
2026-01-24 05:14:48,رطوبت,64.7,%
2026-01-24 05:14:48,جهت باد,199.2,degree
2026-01-24 05:04:51,فشار هوا,92.4,kPa
2026-01-24 05:04:51,سرعت باد,12.1,km/h
2026-01-24 05:04:51,جهت باد,207.8,degree
2026-01-24 05:04:51,تابش خورشیدی,0,W/m2
2026-01-24 05:04:51,دما,2.6,°C
2026-01-24 05:04:51,باران,171,mm
2026-01-24 05:04:51,رطوبت,61.5,%
2026-01-24 04:54:46,تابش خورشیدی,0,W/m2
2026-01-24 04:54:46,دما,3,°C
2026-01-24 04:54:46,فشار هوا,92.3,kPa
2026-01-24 04:54:46,باران,171,mm
2026-01-24 04:54:46,جهت باد,190.1,degree
2026-01-24 04:54:46,سرعت باد,15.9,km/h
2026-01-24 04:54:46,رطوبت,56.2,%
2026-01-24 04:44:44,رطوبت,60.2,%
2026-01-24 04:44:44,تابش خورشیدی,0,W/m2
2026-01-24 04:44:44,فشار هوا,92.3,kPa
2026-01-24 04:44:44,دما,2.7,°C
2026-01-24 04:44:44,سرعت باد,21.3,km/h
2026-01-24 04:44:44,باران,171,mm
2026-01-24 04:44:44,جهت باد,192.8,degree
2026-01-24 04:34:44,رطوبت,58.9,%
2026-01-24 04:34:44,باران,171,mm
2026-01-24 04:34:44,سرعت باد,14.3,km/h
2026-01-24 04:34:44,جهت باد,210.1,degree
2026-01-24 04:34:44,دما,2.8,°C
2026-01-24 04:34:44,تابش خورشیدی,0,W/m2
2026-01-24 04:34:44,فشار هوا,92.3,kPa
2026-01-24 04:24:43,سرعت باد,18.6,km/h
2026-01-24 04:24:43,تابش خورشیدی,0,W/m2
2026-01-24 04:24:43,رطوبت,60.8,%
2026-01-24 04:24:43,فشار هوا,92.2,kPa
2026-01-24 04:24:43,جهت باد,214.2,degree
2026-01-24 04:24:43,دما,2.5,°C
2026-01-24 04:24:43,باران,171,mm
